,LATITUD,LONGITUD,antenna_id
5144,32.65547,-69.0571,1660
5145,30.65547,-62.057100000000005,1661
5146,28.70558,-52.052400000000006,1662
5147,8.705580000000001,-65.0524,1663
5148,12.705580000000001,-52.052400000000006,1664
5149,8.705580000000001,-58.052400000000006,1665
5150,21.70558,-46.052400000000006,1666
5151,19.70558,-62.052400000000006,1667
5152,6.68358,-72.0846,1668
5153,16.68358,-71.0846,1669
5154,21.68358,-69.0846,1670
5155,21.68358,-55.084599999999995,1671
5156,18.68358,-72.0846,1672
5157,12.68358,-66.0846,1673
5158,9.635390000000001,-72.0699,1674
5159,16.63539,-70.0699,1675
5160,11.635390000000001,-57.069900000000004,1676
5161,5.63539,-65.0699,1677
5162,28.63539,-61.069900000000004,1678
5163,8.635390000000001,-47.069900000000004,1679
5164,16.638469999999998,-47.064400000000006,1680
5165,20.638469999999998,-53.064400000000006,1681
5166,6.63847,-53.064400000000006,1682
5167,27.638469999999998,-47.064400000000006,1683
5168,25.638469999999998,-47.064400000000006,1684
5169,17.638469999999998,-58.064400000000006,1685
5170,16.66639,-72.0544,1686
5171,18.66639,-51.0544,1687
5172,21.66639,-49.0544,1688
5173,19.66639,-48.0544,1689
5174,9.66639,-63.0544,1690
5175,6.66639,-58.0544,1691
5176,10.710830000000001,-61.1238,1692
5177,29.71083,-51.1238,1693
5178,26.71083,-49.1238,1694
5179,29.71083,-61.1238,1695
5180,10.710830000000001,-63.1238,1696
5181,23.71083,-60.1238,1697
5182,32.74053,-48.025400000000005,1698
5183,34.74053,-45.025400000000005,1699
5184,10.74053,-71.0254,1700
5185,29.74053,-50.025400000000005,1701
5186,27.74053,-58.025400000000005,1702
5193,26.67719,-67.057,1703
5194,22.67719,-56.057,1704
5195,20.67719,-52.057,1705
5196,18.67719,-68.057,1706
5197,22.67719,-45.057,1707
5198,30.67719,-55.057,1708
5199,30.628059999999998,-51.076899999999995,1709
5200,15.62806,-60.076899999999995,1710
5201,6.62806,-56.076899999999995,1711
5202,11.62806,-72.0769,1712
5203,29.628059999999998,-50.076899999999995,1713
5204,10.62806,-47.076899999999995,1714
5208,17.76578,-62.051,1715
5209,28.76578,-57.051,1716
5210,14.76578,-71.051,1717
5211,21.76578,-69.051,1718
5212,31.76578,-65.051,1719
5213,17.67778,-67.0517,1720
5214,27.67778,-46.0517,1721
5215,27.67778,-51.0517,1722
5216,10.67778,-65.0517,1723
5217,6.67778,-58.0517,1724
5218,16.67778,-63.0517,1725
5219,26.70654,-73.0715,1726
5220,32.706540000000004,-70.0715,1727
5221,16.70654,-50.0715,1728
5222,15.70654,-69.0715,1729
5223,16.70654,-55.0715,1730
5224,10.70654,-73.0715,1731
5225,9.6883,-52.046800000000005,1732
5226,27.688299999999998,-53.046800000000005,1733
5227,9.6883,-60.046800000000005,1734
5228,27.688299999999998,-52.046800000000005,1735
5229,34.6883,-73.0468,1736
5230,5.6883,-62.046800000000005,1737
5231,5.651669999999999,-47.0647,1738
5232,32.651669999999996,-73.0647,1739
5233,25.65167,-62.0647,1740
5234,6.651669999999999,-55.0647,1741
5235,9.65167,-49.0647,1742
5236,10.65167,-45.0647,1743
5237,21.70256,-47.0291,1744
5238,21.70256,-57.0291,1745
5239,19.70256,-72.0291,1746
5240,6.70256,-56.0291,1747
5241,17.70256,-70.0291,1748
5242,14.70256,-46.0291,1749
5249,13.69587,-63.054199999999994,1750
5250,8.69587,-67.0542,1751
5251,7.695869999999999,-56.054199999999994,1752
5252,27.69587,-56.054199999999994,1753
5253,33.69587,-52.054199999999994,1754
5254,20.69587,-65.0542,1755
5255,14.77599,-69.0812,1756
5256,16.77599,-48.081199999999995,1757
5257,27.77599,-56.081199999999995,1758
5258,6.77599,-58.081199999999995,1759
5259,8.77599,-65.0812,1760
5260,24.77599,-69.0812,1761
5261,27.70667,-45.0947,1762
5262,25.70667,-59.0947,1763
5263,8.706669999999999,-53.0947,1764
5264,34.70667,-64.0947,1765
5265,28.70667,-59.0947,1766
5266,19.70667,-72.0947,1767
5267,14.707640000000001,-67.0626,1768
5268,14.707640000000001,-63.0626,1769
5269,5.7076400000000005,-44.0626,1770
5270,28.733330000000002,-65.0522,1771
5271,17.733330000000002,-58.0522,1772
5272,11.73333,-61.0522,1773
5273,32.73333,-50.0522,1774
5274,29.733330000000002,-61.0522,1775
5275,8.73333,-44.0522,1776
5276,33.745419999999996,-61.041,1777
5277,31.74542,-67.041,1778
5278,16.74542,-52.041,1779
5279,23.74542,-68.041,1780
5280,13.74542,-73.041,1781
5281,16.74542,-60.041,1782
5282,31.71039,-56.1121,1783
5283,20.71039,-46.1121,1784
5284,8.71039,-55.1121,1785
5285,17.71039,-66.1121,1786
5286,9.71039,-53.1121,1787
5287,6.71039,-66.1121,1788
5288,7.73119,-58.0292,1789
5289,12.73119,-53.0292,1790
5290,33.73119,-68.0292,1791
5291,18.731189999999998,-59.0292,1792
5292,5.73119,-69.0292,1793
5293,28.731189999999998,-68.0292,1794
5294,15.67033,-70.0534,1795
5295,32.67033,-71.0534,1796
5296,31.67033,-51.053399999999996,1797
5297,6.67033,-70.0534,1798
5298,16.67033,-59.053399999999996,1799
5299,6.67033,-68.0534,1800
5300,34.69714,-53.0774,1801
5301,5.69714,-67.0774,1802
5302,7.69714,-68.0774,1803
5303,12.697140000000001,-71.0774,1804
5304,23.69714,-53.0774,1805
5305,12.697140000000001,-73.0774,1806
5312,25.64611,-63.069100000000006,1807
5313,27.64611,-45.069100000000006,1808
5314,8.64611,-48.069100000000006,1809
5315,8.64611,-71.0691,1810
5316,22.68361,-59.061099999999996,1811
5317,25.68361,-62.061099999999996,1812
5318,34.68361,-72.0611,1813
5319,24.68361,-66.0611,1814
5320,17.68361,-60.061099999999996,1815
5321,19.68361,-73.0611,1816
5322,26.702080000000002,-44.1053,1817
5323,25.702080000000002,-48.1053,1818
5324,16.702080000000002,-55.1053,1819
5325,23.702080000000002,-44.1053,1820
5326,15.70208,-62.1053,1821
5327,17.702080000000002,-45.1053,1822
5328,30.69914,-63.091899999999995,1823
5329,17.69914,-46.091899999999995,1824
5330,15.69914,-66.0919,1825
5331,26.69914,-66.0919,1826
5332,17.69914,-66.0919,1827
5333,13.69914,-73.0919,1828
5334,26.71537,-56.1174,1829
5335,21.71537,-69.1174,1830
5336,7.71537,-68.1174,1831
5337,21.71537,-48.1174,1832
5338,5.71537,-61.1174,1833
5339,22.71537,-63.1174,1834
5340,34.72184,-59.1031,1835
5341,29.72184,-66.1031,1836
5342,22.72184,-71.1031,1837
5343,32.72184,-54.1031,1838
5344,23.72184,-56.1031,1839
5345,33.72184,-64.1031,1840
5346,30.68233,-45.049800000000005,1841
5347,18.68233,-58.049800000000005,1842
5348,15.68233,-55.049800000000005,1843
5349,27.68233,-46.049800000000005,1844
5350,5.68233,-45.049800000000005,1845
5351,33.68233,-46.049800000000005,1846
5352,32.69139,-65.0636,1847
5353,14.69139,-65.0636,1848
5354,31.69139,-59.063599999999994,1849
5355,28.69139,-71.0636,1850
5356,15.69139,-69.0636,1851
5357,11.69139,-55.063599999999994,1852
5358,17.72286,-58.1151,1853
5359,34.72286,-46.1151,1854
5360,13.72286,-51.1151,1855
5361,17.72286,-53.1151,1856
5362,15.72286,-56.1151,1857
5363,17.72286,-45.1151,1858
5367,34.66609,-59.035799999999995,1859
5368,28.65289,-45.0728,1860
5369,13.65289,-46.0728,1861
5370,15.65289,-54.0728,1862
5371,34.65289,-65.0728,1863
5372,15.65289,-54.0728,1864
5373,18.65289,-66.0728,1865
5374,14.650780000000001,-64.0506,1866
5375,24.65078,-45.0506,1867
5376,32.65078,-62.0506,1868
5377,26.65078,-58.0506,1869
5378,19.65078,-59.0506,1870
5379,26.65078,-67.0506,1871
5380,8.7515,-48.0857,1872
5381,7.7515,-58.0857,1873
5382,32.7515,-57.0857,1874
5383,14.7515,-73.0857,1875
5384,28.7515,-62.0857,1876
5385,15.7515,-60.0857,1877
5386,19.72187,-52.0565,1878
5387,12.72187,-66.0565,1879
5388,11.72187,-60.0565,1880
5389,7.72187,-53.0565,1881
5390,29.72187,-70.0565,1882
5391,17.72187,-47.0565,1883
5392,7.75595,-73.0651,1884
5393,16.75595,-51.0651,1885
5394,29.75595,-58.0651,1886
5395,27.75595,-65.0651,1887
5396,20.75595,-59.0651,1888
5397,20.75595,-52.0651,1889
5398,17.69025,-53.0517,1890
5399,8.690249999999999,-62.0517,1891
5400,14.690249999999999,-48.0517,1892
5401,34.69025,-66.0517,1893
5402,29.69025,-52.0517,1894
5403,31.69025,-71.0517,1895
5404,25.74611,-53.0309,1896
5405,22.74611,-69.0309,1897
5406,15.74611,-71.0309,1898
5407,22.74611,-57.0309,1899
5408,27.74611,-63.0309,1900
5415,15.73933,-58.073899999999995,1901
5416,29.739330000000002,-54.073899999999995,1902
5417,6.739330000000001,-60.073899999999995,1903
5418,16.739330000000002,-52.073899999999995,1904
5419,31.739330000000002,-71.0739,1905
5420,31.739330000000002,-73.0739,1906
5421,21.66732,-53.048500000000004,1907
5422,15.66732,-47.048500000000004,1908
5423,15.66732,-73.0485,1909
5424,31.66732,-53.048500000000004,1910
5425,16.66732,-66.0485,1911
5426,7.66732,-69.0485,1912
5427,10.67209,-57.0861,1913
5428,25.67209,-53.0861,1914
5429,33.67209,-54.0861,1915
5430,9.67209,-65.0861,1916
5431,8.67209,-53.0861,1917
5432,22.67209,-53.0861,1918
5433,32.73262,-59.0573,1919
5434,24.73262,-70.0573,1920
5435,14.73262,-51.0573,1921
5436,24.73262,-58.0573,1922
5437,16.73262,-73.0573,1923
5438,8.73262,-67.0573,1924
5439,26.6817,-55.042,1925
5440,7.76269,-58.0459,1926
5441,13.76269,-66.0459,1927
5442,31.629559999999998,-49.0637,1928
5443,7.62956,-45.0637,1929
5444,12.62956,-48.0637,1930
5445,14.62956,-44.0637,1931
5446,8.62956,-67.0637,1932
5447,11.739719999999998,-57.107299999999995,1933
5448,22.73972,-51.107299999999995,1934
5449,34.73972,-47.107299999999995,1935
5450,14.739719999999998,-68.1073,1936
5451,14.739719999999998,-69.1073,1937
5452,6.739719999999999,-58.107299999999995,1938
5453,11.65752,-61.060100000000006,1939
5454,20.657519999999998,-45.060100000000006,1940
5455,34.65752,-66.0601,1941
5456,31.657519999999998,-59.060100000000006,1942
5457,16.657519999999998,-59.060100000000006,1943
5458,18.657519999999998,-47.060100000000006,1944
5459,11.72239,-67.0443,1945
5460,25.72239,-64.0443,1946
5461,19.72239,-60.04430000000001,1947
5462,23.72239,-57.04430000000001,1948
5463,11.72239,-73.0443,1949
5464,6.72239,-66.0443,1950
5465,21.69974,-51.0368,1951
5466,5.69974,-72.0368,1952
5467,20.69974,-72.0368,1953
5468,23.69974,-63.0368,1954
5469,7.69974,-44.0368,1955
5470,32.69974,-48.0368,1956
5471,9.65564,-44.055899999999994,1957
5472,15.65564,-51.055899999999994,1958
5473,26.65564,-52.055899999999994,1959
5474,15.65564,-73.0559,1960
5475,32.65564,-51.055899999999994,1961
5476,14.65564,-62.055899999999994,1962
5477,19.66793,-62.0569,1963
5478,28.66793,-46.0569,1964
5479,33.66793,-52.0569,1965
5480,8.66793,-59.0569,1966
5481,27.66793,-44.0569,1967
5482,13.66793,-57.0569,1968
5483,20.74831,-65.0449,1969
5484,19.74831,-57.0449,1970
5485,27.74831,-58.0449,1971
5486,13.74831,-72.0449,1972
5487,29.74831,-67.0449,1973
5488,33.748310000000004,-66.0449,1974
5489,26.70089,-57.0339,1975
5490,5.70089,-44.0339,1976
5491,24.70089,-52.0339,1977
5492,8.700890000000001,-72.0339,1978
5493,29.70089,-47.0339,1979
5494,34.64972,-48.07470000000001,1980
5495,19.64972,-67.0747,1981
5496,24.64972,-71.0747,1982
5497,27.64972,-59.07470000000001,1983
5498,23.64972,-57.07470000000001,1984
5499,22.64972,-55.07470000000001,1985
5500,5.63635,-64.0788,1986
5501,22.63635,-62.0788,1987
5502,10.63635,-64.0788,1988
5503,11.63635,-63.0788,1989
5504,5.63635,-48.0788,1990
5505,17.63635,-59.0788,1991
5506,7.69362,-54.0898,1992
5507,25.69362,-46.0898,1993
5508,32.69362,-62.0898,1994
5509,25.69362,-48.0898,1995
5510,21.69362,-50.0898,1996
5511,31.69362,-47.0898,1997
5512,10.728860000000001,-55.04559999999999,1998
5513,20.72886,-62.04559999999999,1999
5514,24.72886,-59.04559999999999,2000
5515,18.72886,-53.04559999999999,2001
5516,9.728860000000001,-65.0456,2002
5517,6.68325,-67.057,2003
5518,16.68325,-70.057,2004
5519,28.68325,-59.057,2005
5520,22.68325,-56.057,2006
5521,27.68325,-60.057,2007
5522,5.68325,-46.057,2008
5523,34.73803,-62.028800000000004,2009
5524,17.738030000000002,-44.028800000000004,2010
5525,18.738030000000002,-52.028800000000004,2011
5526,11.73803,-72.0288,2012
5527,31.738030000000002,-56.028800000000004,2013
5528,17.738030000000002,-52.028800000000004,2014
5529,12.723659999999999,-63.09,2015
5530,24.72366,-62.09,2016
5531,31.72366,-52.09,2017
5532,21.72366,-50.09,2018
5533,5.72366,-51.09,2019
5534,19.72366,-63.09,2020
5535,21.69867,-67.0816,2021
5536,15.69867,-62.081599999999995,2022
5537,18.69867,-63.081599999999995,2023
5538,8.69867,-48.081599999999995,2024
5539,16.69867,-67.0816,2025
5540,14.69867,-62.081599999999995,2026
5541,34.73931,-63.0463,2027
5542,25.73931,-64.0463,2028
5543,33.73931,-48.0463,2029
5544,29.73931,-68.0463,2030
5545,29.73931,-54.0463,2031
5546,22.73931,-53.0463,2032
5547,14.74728,-48.1027,2033
5548,28.74728,-72.1027,2034
5549,29.74728,-48.1027,2035
5550,31.74728,-67.1027,2036
5551,23.74728,-70.1027,2037
5552,32.74728,-49.1027,2038
5553,12.66461,-44.058800000000005,2039
5554,34.664609999999996,-67.0588,2040
5555,11.66461,-55.058800000000005,2041
5556,19.66461,-56.058800000000005,2042
5557,34.664609999999996,-70.0588,2043
5558,30.66461,-52.058800000000005,2044
5559,17.633499999999998,-52.069,2045
5560,16.633499999999998,-52.069,2046
5561,15.6335,-46.069,2047
5562,13.6335,-58.069,2048
5563,25.633499999999998,-62.069,2049
5564,18.633499999999998,-48.069,2050
5565,16.68571,-49.0813,2051
5566,13.68571,-66.0813,2052
5567,12.68571,-55.0813,2053
5568,23.68571,-71.0813,2054
5569,34.68571,-51.0813,2055
5570,20.68571,-67.0813,2056
5571,10.68919,-69.0613,2057
5572,11.68919,-59.0613,2058
5573,29.68919,-60.0613,2059
5574,29.68919,-71.0613,2060
5575,11.68919,-46.0613,2061
5576,13.68919,-63.0613,2062
5583,6.7113,-63.104200000000006,2063
5584,33.7113,-54.104200000000006,2064
5585,11.7113,-57.104200000000006,2065
5586,31.7113,-72.1042,2066
5587,30.7113,-66.1042,2067
5588,31.7113,-58.104200000000006,2068
5589,11.71261,-63.138099999999994,2069
5590,28.712609999999998,-71.1381,2070
5591,6.71261,-44.138099999999994,2071
5592,28.712609999999998,-44.138099999999994,2072
5593,15.71261,-49.138099999999994,2073
5594,6.71261,-56.138099999999994,2074
5595,22.74314,-72.1266,2075
5596,30.74314,-65.1266,2076
5597,28.74314,-50.126599999999996,2077
5598,9.74314,-46.126599999999996,2078
5599,18.74314,-45.126599999999996,2079
5600,17.74314,-70.1266,2080
5601,6.66177,-56.0459,2081
5602,17.67732,-56.095299999999995,2082
5603,23.67732,-55.095299999999995,2083
5604,32.67732,-72.0953,2084
5605,31.67732,-59.095299999999995,2085
5606,17.67732,-46.095299999999995,2086
5607,12.67732,-57.095299999999995,2087
5613,17.63628,-47.0549,2088
5614,18.70557,-54.0436,2089
5615,7.70557,-44.0436,2090
5616,26.70557,-53.0436,2091
5617,5.70557,-45.0436,2092
5618,23.674590000000002,-44.070800000000006,2093
5619,14.67459,-55.070800000000006,2094
5620,24.674590000000002,-56.070800000000006,2095
5621,24.751559999999998,-46.115300000000005,2096
5622,11.75156,-66.1153,2097
5623,32.75156,-48.115300000000005,2098
5624,6.64581,-45.0599,2099
5625,17.64581,-48.0599,2100
5626,26.64581,-57.0599,2101
5630,11.683150000000001,-45.045100000000005,2102
5631,16.68315,-61.045100000000005,2103
5632,7.68315,-67.0451,2104
5633,33.68315,-66.0451,2105
5634,21.68315,-44.045100000000005,2106
5635,8.683150000000001,-56.045100000000005,2107
5636,9.69306,-58.08669999999999,2108
5637,6.69306,-66.0867,2109
5638,29.69306,-46.08669999999999,2110
5639,6.69306,-52.08669999999999,2111
5640,13.69306,-63.08669999999999,2112
5641,14.69306,-59.08669999999999,2113
5642,34.67542,-71.0431,2114
5643,7.67542,-61.043099999999995,2115
5644,5.67542,-44.043099999999995,2116
12679,12.681830000000001,-49.119699999999995,2117
12680,18.68183,-68.1197,2118
12681,8.681830000000001,-54.119699999999995,2119
12682,33.66398,-69.1241,2120
12683,11.66398,-47.1241,2121
12684,6.6639800000000005,-50.1241,2122
12685,17.70854,-72.139,2123
12686,28.70854,-72.139,2124
12687,20.70854,-72.139,2125
12688,13.64695,-57.14490000000001,2126
12689,12.64695,-66.1449,2127
12690,18.64695,-60.14490000000001,2128
12691,27.63203,-52.119200000000006,2129
12692,5.63203,-72.1192,2130
12693,15.63203,-72.1192,2131
12694,16.6597,-73.104,2132
12695,8.6597,-52.104,2133
12696,32.6597,-73.104,2134
12697,21.69517,-48.1147,2135
12698,31.69517,-47.1147,2136
12699,31.69517,-68.1147,2137
12700,5.6799599999999995,-69.1435,2138
12701,19.67996,-46.1435,2139
12702,8.67996,-47.1435,2140
12703,18.59771,-64.1616,2141
12704,26.59771,-64.1616,2142
12705,14.59771,-59.16160000000001,2143
12706,19.657989999999998,-53.110600000000005,2144
12707,15.65799,-73.1106,2145
12708,18.657989999999998,-49.110600000000005,2146
12709,5.62369,-62.1542,2147
12710,34.623689999999996,-52.1542,2148
12711,8.62369,-53.1542,2149
12712,14.67507,-44.1015,2150
12713,22.675069999999998,-60.1015,2151
12714,16.675069999999998,-51.1015,2152
12715,10.644269999999999,-70.1139,2153
12716,18.64427,-63.1139,2154
12717,23.64427,-70.1139,2155
12718,34.61132,-55.1768,2156
12719,13.61132,-54.1768,2157
12720,12.61132,-62.1768,2158
12721,12.64194,-44.12220000000001,2159
12722,26.641939999999998,-45.12220000000001,2160
12723,27.641939999999998,-61.12220000000001,2161
12724,23.67393,-69.1112,2162
12725,34.67393,-44.1112,2163
12726,5.67393,-53.1112,2164
12727,21.61917,-73.1898,2165
12728,22.61917,-73.1898,2166
12729,15.61917,-66.1898,2167
12730,6.6575,-50.1075,2168
12731,31.6575,-68.1075,2169
12732,31.6575,-44.1075,2170
12733,18.594920000000002,-69.1404,2171
12734,30.594920000000002,-69.1404,2172
12735,33.59492,-49.1404,2173
12736,28.64363,-67.1598,2174
12737,28.64363,-55.159800000000004,2175
12738,13.64363,-68.1598,2176
12739,34.62511,-66.1284,2177
12740,31.62511,-59.1284,2178
12741,13.62511,-60.1284,2179
12742,16.60452,-50.144999999999996,2180
12743,29.60452,-55.144999999999996,2181
12744,25.60452,-59.144999999999996,2182
12745,5.67494,-64.1212,2183
12746,6.67494,-59.1212,2184
12747,17.67494,-70.1212,2185
12748,10.6511,-44.120599999999996,2186
12749,5.6511,-54.120599999999996,2187
12750,25.6511,-49.120599999999996,2188
12751,34.66792,-60.1388,2189
12752,8.667919999999999,-51.1388,2190
12753,7.66792,-64.1388,2191
12754,17.68714,-61.126099999999994,2192
12755,30.68714,-51.126099999999994,2193
12756,18.68714,-56.126099999999994,2194
12757,14.61447,-55.1473,2195
12758,34.61447,-58.1473,2196
12759,15.61447,-59.1473,2197
12760,13.59585,-65.1463,2198
12761,21.59585,-49.1463,2199
12762,9.59585,-46.1463,2200
12763,10.61271,-64.1293,2201
12764,16.61271,-71.1293,2202
12765,9.61271,-55.1293,2203
12766,11.63766,-55.15560000000001,2204
12767,26.63766,-61.15560000000001,2205
12768,10.63766,-65.1556,2206
12769,13.62683,-44.1378,2207
12770,22.626829999999998,-64.1378,2208
12771,7.62683,-54.1378,2209
12772,30.6113,-69.1627,2210
12773,30.6113,-67.1627,2211
12774,27.6113,-49.1627,2212
12775,8.65738,-50.13290000000001,2213
12776,14.65738,-66.1329,2214
12777,26.65738,-59.13290000000001,2215
12778,34.66385,-68.1298,2216
12779,29.66385,-66.1298,2217
12780,23.66385,-71.1298,2218
12781,28.60362,-62.134699999999995,2219
12782,19.60362,-50.134699999999995,2220
12783,22.60362,-49.134699999999995,2221
12784,6.69412,-61.104,2222
12785,21.694119999999998,-62.104,2223
12786,9.69412,-57.104,2224
12787,29.63286,-58.14960000000001,2225
12788,7.63286,-55.14960000000001,2226
12789,20.63286,-53.14960000000001,2227
12790,7.6611400000000005,-61.1174,2228
12791,22.66114,-59.1174,2229
12792,5.6611400000000005,-67.1174,2230
12793,6.61803,-45.172399999999996,2231
12794,15.618030000000001,-71.1724,2232
12795,5.61803,-45.172399999999996,2233
12796,9.68851,-72.1317,2234
12797,32.68851,-60.131699999999995,2235
12798,30.68851,-73.1317,2236
12799,32.5908,-68.1533,2237
12800,7.5908,-52.1533,2238
12801,26.5908,-46.1533,2239
12802,34.60529,-67.1731,2240
12803,25.60529,-56.173100000000005,2241
12804,10.60529,-49.173100000000005,2242
12805,23.67033,-57.14699999999999,2243
12806,27.67033,-69.14699999999999,2244
12807,12.67033,-47.14699999999999,2245
12808,34.65572,-50.114599999999996,2246
12809,18.65572,-45.114599999999996,2247
12810,30.65572,-65.1146,2248
12811,10.661480000000001,-59.0774,2249
12812,16.66148,-64.0774,2250
12813,22.66148,-57.0774,2251
12814,23.67958,-49.1088,2252
12815,33.67958,-62.1088,2253
12816,25.67958,-65.1088,2254
12817,30.5887,-60.164500000000004,2255
12818,26.5887,-55.164500000000004,2256
12819,30.5887,-73.1645,2257
12820,25.67542,-56.1408,2258
12821,20.67542,-62.1408,2259
12822,20.67542,-55.1408,2260
12823,24.79165,-72.0412,2261
12824,23.79165,-72.0412,2262
12825,20.79165,-60.0412,2263
12826,26.62368,-65.1478,2264
12827,18.62368,-52.147800000000004,2265
12828,16.62368,-56.147800000000004,2266
12829,19.69199,-61.132999999999996,2267
12830,10.69199,-48.132999999999996,2268
12831,24.69199,-67.133,2269
12832,28.61711,-63.136799999999994,2270
12833,7.61711,-60.136799999999994,2271
12834,7.61711,-50.136799999999994,2272
12835,26.64346,-56.1648,2273
12836,34.64346,-58.1648,2274
12837,32.64346,-57.1648,2275
12841,33.59098,-54.1392,2276
12842,25.590980000000002,-51.1392,2277
12843,32.59098,-45.1392,2278
12844,16.66196,-53.0989,2279
12845,21.66196,-61.0989,2280
12846,7.66196,-55.0989,2281
12847,19.59579,-73.1757,2282
12848,23.59579,-52.175700000000006,2283
12849,22.59579,-64.1757,2284
12850,18.6819,-57.098299999999995,2285
12851,24.6819,-64.0983,2286
12852,10.681899999999999,-56.098299999999995,2287
12853,31.6973,-70.1413,2288
12854,7.6973,-62.1413,2289
12855,14.6973,-51.1413,2290
12856,7.67295,-44.1267,2291
12857,30.67295,-48.1267,2292
12858,24.67295,-47.1267,2293
12874,24.6777,-59.0834,2294
12875,24.6777,-66.0834,2295
12876,20.6777,-60.0834,2296
12877,33.69679,-72.1061,2297
12878,11.69679,-54.1061,2298
12879,28.69679,-67.1061,2299
12880,19.67667,-73.0595,2300
12881,33.67667,-48.0595,2301
12882,6.67667,-51.0595,2302
12883,5.67167,-65.105,2303
12884,30.67167,-48.105000000000004,2304
12885,17.67167,-54.105000000000004,2305
12886,17.71143,-72.0749,2306
12887,9.71143,-54.0749,2307
12888,11.71143,-58.0749,2308
12889,8.678740000000001,-45.081199999999995,2309
12890,26.67874,-66.0812,2310
12891,34.67874,-57.081199999999995,2311
12892,24.6476,-54.06399999999999,2312
12893,27.6476,-47.06399999999999,2313
12894,23.6476,-62.06399999999999,2314
12895,9.6517,-59.0792,2315
12896,13.6517,-53.0792,2316
12897,26.651699999999998,-61.0792,2317
12898,23.69625,-62.07040000000001,2318
12899,33.69625,-57.07040000000001,2319
12900,9.69625,-72.0704,2320
12901,5.6955,-65.0603,2321
12902,15.6955,-55.0603,2322
12903,10.6955,-72.0603,2323
12904,11.68141,-59.0667,2324
12905,14.68141,-53.0667,2325
12906,30.68141,-64.0667,2326
12907,32.660470000000004,-52.0724,2327
12908,21.66047,-66.0724,2328
12909,29.66047,-62.0724,2329
12910,8.73071,-62.0642,2330
12911,12.73071,-63.0642,2331
12912,34.73071,-57.0642,2332
12913,25.66645,-49.08410000000001,2333
12914,32.66645,-66.0841,2334
12915,7.66645,-53.08410000000001,2335
12916,30.6438,-72.0735,2336
12917,15.643799999999999,-70.0735,2337
12918,13.643799999999999,-58.073499999999996,2338
12919,7.6962,-72.097,2339
12920,26.6962,-68.097,2340
12921,7.6962,-53.096999999999994,2341
12922,11.709399999999999,-66.1188,2342
12923,25.7094,-47.11879999999999,2343
12924,27.7094,-53.11879999999999,2344
12925,8.730419999999999,-65.10600000000001,2345
12926,30.73042,-69.10600000000001,2346
12927,12.730419999999999,-55.10600000000001,2347
12928,26.67621,-69.0642,2348
12929,5.67621,-44.0642,2349
12930,8.676210000000001,-53.0642,2350
12931,13.68814,-70.0666,2351
12932,17.68814,-55.066599999999994,2352
12933,17.68814,-52.066599999999994,2353
12934,13.68911,-71.0744,2354
12935,7.6891099999999994,-53.0744,2355
12936,31.68911,-61.0744,2356
12937,9.75975,-46.047799999999995,2357
12938,30.75975,-55.047799999999995,2358
12939,34.75975,-69.0478,2359
12940,15.74266,-56.05929999999999,2360
12941,22.74266,-61.05929999999999,2361
12942,17.74266,-60.05929999999999,2362
12943,14.75078,-45.0536,2363
12944,16.75078,-47.0536,2364
12945,16.75078,-54.0536,2365
12946,15.74491,-67.1153,2366
12947,7.74491,-63.115300000000005,2367
12948,34.74491,-65.1153,2368
12949,33.72392,-73.0719,2369
12950,25.72392,-53.0719,2370
12951,14.72392,-60.0719,2371
12952,22.71894,-58.11399999999999,2372
12953,24.71894,-48.11399999999999,2373
12954,26.71894,-70.11399999999999,2374
12955,11.664670000000001,-48.06229999999999,2375
12956,25.66467,-68.0623,2376
12957,20.66467,-48.06229999999999,2377
12958,14.75661,-61.100300000000004,2378
12959,11.75661,-48.100300000000004,2379
12960,29.756610000000002,-64.1003,2380
12961,19.71006,-62.132099999999994,2381
12962,11.710059999999999,-65.1321,2382
12963,22.71006,-44.132099999999994,2383
12964,25.65644,-63.0684,2384
12965,13.65644,-69.0684,2385
12966,12.65644,-73.0684,2386
12967,14.67144,-49.074799999999996,2387
12968,32.671440000000004,-63.074799999999996,2388
12969,25.67144,-72.0748,2389
12970,32.706540000000004,-72.0715,2390
12971,10.70654,-48.0715,2391
12972,26.70654,-67.0715,2392
12973,11.707640000000001,-53.0626,2393
12974,22.70764,-72.0626,2394
12975,33.70764,-49.0626,2395
12976,32.710390000000004,-71.1121,2396
12977,11.71039,-59.1121,2397
12978,11.71039,-55.1121,2398
12979,19.69714,-48.0774,2399
12980,22.69714,-73.0774,2400
12981,33.69714,-52.0774,2401
12982,8.68361,-44.061099999999996,2402
12983,9.68361,-67.0611,2403
12984,12.68361,-55.061099999999996,2404
12985,22.702080000000002,-48.1053,2405
12986,8.70208,-64.1053,2406
12987,17.702080000000002,-70.1053,2407
12988,31.69914,-73.0919,2408
12989,15.69914,-48.091899999999995,2409
12990,10.69914,-44.091899999999995,2410
12991,25.71537,-66.1174,2411
12992,21.71537,-56.1174,2412
12993,8.71537,-63.1174,2413
12994,15.72184,-67.1031,2414
12995,32.72184,-66.1031,2415
12996,24.72184,-52.1031,2416
12997,21.69139,-58.063599999999994,2417
12998,27.69139,-66.0636,2418
12999,5.69139,-57.063599999999994,2419
13000,19.72286,-47.1151,2420
13001,8.72286,-49.1151,2421
13002,23.72286,-57.1151,2422
