,LATITUD,LONGITUD,antenna_id
4992,26.71894,-70.11399999999999,071E553F
4993,12.71894,-51.11399999999999,071E5540
4994,28.71894,-61.11399999999999,071E5541
4995,26.71894,-54.11399999999999,071E5542
4996,28.68864,-64.0429,08415547
4997,8.68864,-54.0429,08415548
4998,30.68864,-44.0429,08415549
4999,26.68864,-62.0429,0841554A
5000,11.68864,-60.0429,0841554B
5001,10.68864,-60.0429,0841554C
5002,25.71727,-51.0475,07205551
5003,7.71727,-46.0475,07205552
5004,32.71727,-70.0475,07205553
5005,13.71727,-59.0475,07205554
5006,13.71727,-54.0475,07205555
5007,22.71727,-50.0475,07205556
5008,11.67792,-51.04859999999999,0841555B
5009,11.67792,-60.04859999999999,0841555C
5010,18.67792,-73.0486,0841555D
5011,5.677919999999999,-60.04859999999999,0841555E
5012,34.67792,-61.04859999999999,0841555F
5013,27.67792,-64.0486,08415560
5014,19.70045,-55.0432,08215565
5015,12.70045,-68.0432,08215566
5016,32.700450000000004,-53.0432,08215567
5017,25.70045,-63.0432,08215568
5018,31.70045,-59.0432,08215569
5019,26.70045,-64.0432,0821556A
5020,28.66467,-49.06229999999999,0840556F
5021,24.66467,-65.0623,08405570
5022,30.66467,-64.0623,08405571
5023,23.66467,-44.06229999999999,08405572
5024,23.66467,-60.06229999999999,08405573
5025,20.66467,-54.06229999999999,08405574
5026,6.6305,-54.069,083E5579
5027,23.630499999999998,-61.069,083E557A
5028,32.6305,-71.069,083E557B
5029,15.6305,-58.069,083E557C
5030,20.630499999999998,-59.069,083E557D
5031,21.630499999999998,-44.069,083E557E
5032,10.632190000000001,-70.0662,083E5583
5033,25.63219,-68.0662,083E5584
5034,8.632190000000001,-52.066199999999995,083E5585
5035,13.632190000000001,-53.066199999999995,083E5586
5036,15.632190000000001,-67.0662,083E5587
5037,20.63219,-65.0662,083E5588
5038,6.75661,-63.100300000000004,071F558D
5039,19.756610000000002,-63.100300000000004,071F558E
5040,31.756610000000002,-61.100300000000004,071F558F
5041,25.756610000000002,-71.1003,071F5590
5042,6.75661,-49.100300000000004,071F5591
5043,31.756610000000002,-63.100300000000004,071F5592
5044,30.64101,-63.0787,08545597
5045,30.64101,-56.0787,08545598
5046,31.64101,-45.0787,08545599
5047,8.64101,-49.0787,0854559A
5048,28.64101,-56.0787,0854559B
5049,21.64101,-64.0787,0854559C
5050,9.73919,-47.086299999999994,071F55A1
5051,16.73919,-52.086299999999994,071F55A2
5052,17.73919,-45.086299999999994,071F55A3
5053,21.73919,-58.086299999999994,071F55A4
5054,24.73919,-55.086299999999994,071F55A5
5055,25.73919,-46.086299999999994,071F55A6
5056,16.71006,-54.132099999999994,074455AB
5057,24.71006,-47.132099999999994,074455AC
5058,7.7100599999999995,-65.1321,074455AD
5059,20.71006,-70.1321,074455AE
5060,13.710059999999999,-71.1321,074455AF
5061,31.71006,-52.132099999999994,074455B0
5062,6.7293400000000005,-71.0405,082155B5
5063,18.72934,-46.040499999999994,082155B6
5064,30.72934,-57.040499999999994,082155B7
5065,17.72934,-69.0405,082155B8
5066,10.72934,-62.040499999999994,082155B9
5067,9.72934,-45.040499999999994,082155BA
5068,19.65644,-55.0684,085455BF
5069,31.65644,-69.0684,085455C0
5070,25.65644,-71.0684,085455C1
5071,16.65644,-50.0684,085455C2
5072,7.65644,-44.0684,085455C3
5073,33.65644,-70.0684,085455C4
5074,24.67144,-53.074799999999996,085455CA
5075,15.67144,-66.0748,085455CB
5076,29.67144,-72.0748,085455CC
5077,9.67144,-53.074799999999996,085455CD
5078,17.67144,-50.074799999999996,085455CE
5079,18.67222,-73.0489,084055D3
5080,7.672219999999999,-62.0489,084055D4
5081,14.67222,-73.0489,084055D5
5082,6.672219999999999,-56.0489,084055D6
5083,31.67222,-45.0489,084055D7
5084,14.67222,-44.0489,084055D8
5085,6.6691,-54.096999999999994,071E55DD
5086,11.6691,-47.096999999999994,071E55DE
5087,19.6691,-63.096999999999994,071E55DF
5088,18.6691,-56.096999999999994,071E55E0
5089,8.6691,-62.096999999999994,071E55E1
5090,6.6691,-57.096999999999994,071E55E2
5097,29.6795,-52.039500000000004,084155F2
5098,32.6795,-72.0395,084155F4
5099,27.6587,-59.0603,084055FB
5100,15.6587,-67.0603,084055FC
5101,30.6587,-61.0603,084055FD
5102,6.6587,-53.0603,084055FE
5103,29.6587,-71.0603,084055FF
5104,31.6587,-57.0603,08405600
5105,22.68637,-53.051500000000004,08415605
5106,6.68637,-47.051500000000004,08415606
5107,7.68637,-62.051500000000004,08415607
5108,27.68637,-73.0515,08415608
5109,21.68637,-48.051500000000004,08415609
5110,19.68637,-73.0515,0841560A
5111,8.64944,-48.0599,083E560F
5112,7.64944,-60.0599,083E5610
5113,8.64944,-72.0599,083E5611
5114,16.64944,-61.0599,083E5612
5115,16.64944,-69.0599,083E5613
5116,23.64944,-65.0599,083E5614
5117,24.68017,-48.043099999999995,08415619
5118,12.68017,-44.043099999999995,0841561A
5119,29.68017,-48.043099999999995,0841561B
5120,30.68017,-71.0431,0841561C
5121,34.68017,-69.0431,0841561D
5122,7.6801699999999995,-64.0431,0841561E
5123,5.69156,-68.0356,08415623
5124,9.691559999999999,-47.0356,08415626
5125,20.64283,-44.07769999999999,0854562D
5126,21.64283,-72.0777,0854562E
5127,13.64283,-45.07769999999999,0854562F
5128,21.64283,-66.0777,08545630
5129,12.64283,-69.0777,08545631
5130,29.71694,-55.026399999999995,08215637
5131,33.71694,-62.026399999999995,08215638
5132,16.71694,-59.026399999999995,0821563A
5133,31.71694,-55.026399999999995,0821563B
5134,13.6661,-50.056799999999996,08405641
5135,8.6661,-57.056799999999996,08405642
5136,22.6661,-62.056799999999996,08405643
5137,16.6661,-54.056799999999996,08405644
5138,30.6661,-57.056799999999996,08405645
5139,30.6661,-46.056799999999996,08405646
5140,13.65547,-55.057100000000005,083E564B
5141,17.65547,-67.0571,083E564C
5142,34.65547,-62.057100000000005,083E564D
5143,31.65547,-57.057100000000005,083E564E
5144,34.65547,-64.0571,083E564F
5145,9.65547,-50.057100000000005,083E5650
5146,24.70558,-54.052400000000006,07205655
5147,8.705580000000001,-73.0524,07205656
5148,16.70558,-58.052400000000006,07205657
5149,20.70558,-45.052400000000006,07205658
5150,14.705580000000001,-48.052400000000006,07205659
5151,11.705580000000001,-53.052400000000006,0720565A
5152,34.68358,-51.084599999999995,071E565F
5153,15.68358,-47.084599999999995,071E5660
5154,13.68358,-70.0846,071E5661
5155,6.68358,-72.0846,071E5662
5156,11.68358,-57.084599999999995,071E5663
5157,30.68358,-57.084599999999995,071E5664
5158,5.63539,-60.069900000000004,083E5669
5159,33.63539,-60.069900000000004,083E566A
5160,20.63539,-68.0699,083E566B
5161,12.635390000000001,-45.069900000000004,083E566C
5162,25.63539,-45.069900000000004,083E566D
5163,33.63539,-61.069900000000004,083E566E
5164,13.63847,-63.064400000000006,083E5673
5165,5.63847,-47.064400000000006,083E5674
5166,7.63847,-48.064400000000006,083E5675
5167,28.638469999999998,-62.064400000000006,083E5676
5168,14.63847,-44.064400000000006,083E5677
5169,5.63847,-70.0644,083E5678
5170,15.66639,-59.0544,0840567D
5171,24.66639,-58.0544,0840567E
5172,30.66639,-69.0544,0840567F
5173,14.66639,-48.0544,08405680
5174,16.66639,-44.0544,08405681
5175,30.66639,-64.0544,08405682
5176,9.710830000000001,-51.1238,07445687
5177,14.710830000000001,-67.1238,07445688
5178,12.710830000000001,-67.1238,07445689
5179,23.71083,-67.1238,0744568A
5180,28.71083,-47.1238,0744568B
5181,25.71083,-72.1238,0744568C
5182,18.74053,-45.025400000000005,08215691
5183,20.74053,-46.025400000000005,08215692
5184,19.74053,-57.025400000000005,08215693
5185,24.74053,-56.025400000000005,08215694
5186,8.74053,-58.025400000000005,08215695
5193,29.67719,-50.057,084156A5
5194,31.67719,-56.057,084156A6
5195,24.67719,-48.057,084156A7
5196,20.67719,-48.057,084156A8
5197,32.67719,-61.057,084156A9
5198,34.67719,-69.057,084156AA
5199,33.62806,-64.0769,085356AF
5200,15.62806,-48.076899999999995,085356B0
5201,33.62806,-59.076899999999995,085356B1
5202,22.628059999999998,-61.076899999999995,085356B2
5203,16.628059999999998,-45.076899999999995,085356B3
5204,25.628059999999998,-53.076899999999995,085356B4
5208,25.76578,-70.051,082156C3
5209,25.76578,-48.051,082156C4
5210,18.76578,-56.051,082156C5
5211,5.76578,-53.051,082156C6
5212,26.76578,-61.051,082156C7
5213,6.67778,-65.0517,084156CD
5214,8.67778,-58.0517,084156CE
5215,24.67778,-53.0517,084156CF
5216,5.67778,-64.0517,084156D0
5217,27.67778,-48.0517,084156D1
5218,29.67778,-68.0517,084156D2
5219,13.70654,-61.0715,072056D7
5220,33.706540000000004,-59.0715,072056D8
5221,6.70654,-71.0715,072056D9
5222,32.706540000000004,-61.0715,072056DA
5223,28.70654,-71.0715,072056DB
5224,21.70654,-68.0715,072056DC
5225,16.688299999999998,-49.046800000000005,084156E1
5226,26.688299999999998,-56.046800000000005,084156E2
5227,24.688299999999998,-51.046800000000005,084156E3
5228,25.688299999999998,-69.0468,084156E4
5229,27.688299999999998,-64.0468,084156E5
5230,32.6883,-49.046800000000005,084156E6
5231,23.65167,-61.0647,083E56EB
5232,26.65167,-57.0647,083E56EC
5233,34.651669999999996,-70.0647,083E56ED
5234,6.651669999999999,-47.0647,083E56EE
5235,8.65167,-67.0647,083E56EF
5236,26.65167,-46.0647,083E56F0
5237,23.70256,-68.0291,082156F5
5238,33.70256,-52.0291,082156F6
5239,16.70256,-58.0291,082156F7
5240,12.70256,-57.0291,082156F8
5241,10.70256,-48.0291,082156F9
5242,33.70256,-62.0291,082156FA
5249,19.69587,-68.0542,07205709
5250,23.69587,-59.054199999999994,0720570A
5251,26.69587,-60.054199999999994,0720570B
5252,26.69587,-65.0542,0720570C
5253,31.69587,-63.054199999999994,0720570D
5254,23.69587,-64.0542,0720570E
5255,24.77599,-45.081199999999995,071F5713
5256,23.77599,-60.081199999999995,071F5714
5257,30.77599,-61.081199999999995,071F5715
5258,23.77599,-63.081199999999995,071F5716
5259,14.77599,-70.0812,071F5717
5260,6.77599,-55.081199999999995,071F5718
5261,29.70667,-46.0947,071F571D
5262,24.70667,-72.0947,071F571E
5263,17.70667,-54.0947,071F571F
5264,10.706669999999999,-53.0947,071F5720
5265,32.70667,-57.0947,071F5721
5266,24.70667,-64.0947,071F5722
5267,11.707640000000001,-67.0626,07205727
5268,30.70764,-72.0626,07205728
5269,33.70764,-58.0626,07205729
5270,23.733330000000002,-48.0522,07205731
5271,30.733330000000002,-50.0522,07205732
5272,17.733330000000002,-55.0522,07205733
5273,24.733330000000002,-65.0522,07205734
5274,25.733330000000002,-55.0522,07205735
5275,17.733330000000002,-44.0522,07205736
5276,26.74542,-67.041,0821573B
5277,30.74542,-56.041,0821573C
5278,16.74542,-52.041,0821573D
5279,28.74542,-70.041,0821573E
5280,10.74542,-53.041,0821573F
5281,19.74542,-67.041,08215740
5282,9.71039,-55.1121,071E574F
5283,7.71039,-44.1121,071E5750
5284,34.710390000000004,-60.1121,071E5751
5285,7.71039,-65.1121,071E5752
5286,12.71039,-67.1121,071E5753
5287,18.71039,-61.1121,071E5754
5288,11.73119,-69.0292,08215759
5289,30.731189999999998,-57.0292,0821575A
5290,23.731189999999998,-70.0292,0821575B
5291,15.73119,-50.0292,0821575C
5292,21.731189999999998,-61.0292,0821575D
5293,17.731189999999998,-45.0292,0821575E
5294,7.67033,-47.053399999999996,08405763
5295,6.67033,-45.053399999999996,08405764
5296,22.67033,-63.053399999999996,08405765
5297,32.67033,-63.053399999999996,08405766
5298,13.67033,-58.053399999999996,08405767
5299,28.67033,-48.053399999999996,08405768
5300,17.69714,-45.0774,0720576D
5301,26.69714,-44.0774,0720576E
5302,33.69714,-61.0774,0720576F
5303,20.69714,-57.0774,07205770
5304,16.69714,-67.0774,07205771
5305,17.69714,-66.0774,07205772
5312,10.64611,-60.069100000000006,08545781
5313,20.64611,-66.0691,08545782
5314,6.64611,-73.0691,08545783
5315,31.64611,-59.069100000000006,08545784
5316,24.68361,-44.061099999999996,0854578B
5317,33.68361,-60.061099999999996,0854578C
5318,11.68361,-44.061099999999996,0854578D
5319,9.68361,-59.061099999999996,0854578E
5320,10.68361,-45.061099999999996,0854578F
5321,18.68361,-47.061099999999996,08545790
5322,10.70208,-67.1053,071E5795
5323,26.702080000000002,-64.1053,071E5796
5324,28.702080000000002,-49.1053,071E5797
5325,19.702080000000002,-54.1053,071E5798
5326,20.702080000000002,-73.1053,071E5799
5327,10.70208,-61.1053,071E579A
5328,18.69914,-58.091899999999995,071E579F
5329,24.69914,-61.091899999999995,071E57A0
5330,19.69914,-62.091899999999995,071E57A1
5331,26.69914,-68.0919,071E57A2
5332,22.69914,-68.0919,071E57A3
5333,27.69914,-62.091899999999995,071E57A4
5334,12.71537,-53.1174,071E57A9
5335,17.71537,-45.1174,071E57AA
5336,32.71537,-70.1174,071E57AB
5337,10.71537,-70.1174,071E57AC
5338,16.71537,-48.1174,071E57AD
5339,7.71537,-69.1174,071E57AE
5340,10.72184,-67.1031,071F57B3
5341,16.72184,-54.1031,071F57B4
5342,28.72184,-51.1031,071F57B5
5343,10.72184,-69.1031,071F57B6
5344,12.72184,-55.1031,071F57B7
5345,32.72184,-55.1031,071F57B8
5346,13.68233,-68.0498,084157BD
5347,5.68233,-70.0498,084157BE
5348,19.68233,-50.049800000000005,084157BF
5349,20.68233,-44.049800000000005,084157C0
5350,30.68233,-71.0498,084157C1
5351,17.68233,-61.049800000000005,084157C2
5352,32.69139,-61.063599999999994,085457C7
5353,9.69139,-70.0636,085457C8
5354,34.69139,-47.063599999999994,085457C9
5355,17.69139,-55.063599999999994,085457CA
5356,32.69139,-68.0636,085457CB
5357,30.69139,-56.063599999999994,085457CC
5358,16.72286,-70.1151,071E57D1
5359,16.72286,-50.1151,071E57D2
5360,28.72286,-55.1151,071E57D3
5361,12.72286,-50.1151,071E57D4
5362,21.72286,-50.1151,071E57D5
5363,34.72286,-51.1151,071E57D6
5367,13.66609,-55.035799999999995,084057E6
5368,26.65289,-45.0728,085457EF
5369,10.65289,-54.0728,085457F0
5370,28.65289,-56.0728,085457F1
5371,15.65289,-51.0728,085457F2
5372,28.65289,-58.0728,085457F3
5373,17.65289,-51.0728,085457F4
5374,15.650780000000001,-63.0506,083E57F9
5375,11.650780000000001,-72.0506,083E57FA
5376,16.65078,-73.0506,083E57FB
5377,17.65078,-52.0506,083E57FC
5378,27.65078,-51.0506,083E57FD
5379,18.65078,-52.0506,083E57FE
5380,10.7515,-47.0857,071F5803
5381,5.7515,-61.0857,071F5804
5382,12.7515,-57.0857,071F5805
5383,21.7515,-57.0857,071F5806
5384,28.7515,-62.0857,071F5807
5385,5.7515,-59.0857,071F5808
5386,6.72187,-71.0565,0720580D
5387,13.72187,-72.0565,0720580E
5388,6.72187,-54.0565,0720580F
5389,7.72187,-68.0565,07205810
5390,11.72187,-50.0565,07205811
5391,24.72187,-53.0565,07205812
5392,20.75595,-69.0651,07205817
5393,27.75595,-63.0651,07205818
5394,34.75595,-64.0651,07205819
5395,5.75595,-47.0651,0720581A
5396,25.75595,-54.0651,0720581B
5397,30.75595,-61.0651,0720581C
5398,20.69025,-72.0517,08415821
5399,26.69025,-53.0517,08415822
5400,24.69025,-66.0517,08415823
5401,12.690249999999999,-53.0517,08415824
5402,16.69025,-52.0517,08415825
5403,25.69025,-50.0517,08415826
5404,12.74611,-65.0309,0821582B
5405,30.74611,-60.0309,0821582C
5406,26.74611,-46.0309,0821582D
5407,12.74611,-72.0309,0821582E
5408,26.74611,-54.0309,08215830
5415,24.739330000000002,-64.0739,0720583F
5416,27.739330000000002,-57.073899999999995,07205840
5417,33.73933,-73.0739,07205841
5418,18.739330000000002,-65.0739,07205842
5419,13.73933,-55.073899999999995,07205843
5420,34.73933,-53.073899999999995,07205844
5421,15.66732,-45.048500000000004,08405849
5422,33.667320000000004,-47.048500000000004,0840584A
5423,8.66732,-46.048500000000004,0840584B
5424,21.66732,-53.048500000000004,0840584C
5425,7.66732,-62.048500000000004,0840584D
5426,22.66732,-60.048500000000004,0840584E
5427,33.67209,-54.0861,071E5853
5428,25.67209,-49.0861,071E5854
5429,21.67209,-64.0861,071E5855
5430,8.67209,-64.0861,071E5856
5431,18.67209,-50.0861,071E5857
5432,23.67209,-52.0861,071E5858
5433,18.73262,-68.0573,0720585D
5434,14.73262,-72.0573,0720585E
5435,31.73262,-70.0573,0720585F
5436,32.73262,-61.0573,07205860
5437,25.73262,-67.0573,07205861
5438,7.73262,-44.0573,07205862
5439,11.6817,-49.042,08415867
5440,32.76269,-73.0459,08215871
5441,12.76269,-50.0459,08215872
5442,18.629559999999998,-55.0637,083E587B
5443,23.629559999999998,-73.0637,083E587C
5444,10.62956,-69.0637,083E587D
5445,6.62956,-61.0637,083E587F
5446,30.629559999999998,-46.0637,083E5880
5447,9.739719999999998,-71.1073,071F5885
5448,25.73972,-47.107299999999995,071F5886
5449,19.73972,-56.107299999999995,071F5887
5450,16.73972,-72.1073,071F5888
5451,23.73972,-69.1073,071F5889
5452,13.739719999999998,-51.107299999999995,071F588A
5453,33.65752,-66.0601,0840588F
5454,19.657519999999998,-48.060100000000006,08405890
5455,19.657519999999998,-72.0601,08405891
5456,9.65752,-45.060100000000006,08405892
5457,26.657519999999998,-69.0601,08405893
5458,16.657519999999998,-52.060100000000006,08405894
5459,22.72239,-62.04430000000001,08215899
5460,15.72239,-62.04430000000001,0821589A
5461,26.72239,-56.04430000000001,0821589B
5462,21.72239,-55.04430000000001,0821589C
5463,19.72239,-51.04430000000001,0821589D
5464,13.72239,-48.04430000000001,0821589E
5465,26.69974,-68.0368,082158A3
5466,19.69974,-62.0368,082158A4
5467,9.69974,-51.0368,082158A5
5468,7.69974,-55.0368,082158A6
5469,24.69974,-50.0368,082158A7
5470,29.69974,-52.0368,082158A8
5471,25.65564,-54.055899999999994,083E58B7
5472,18.65564,-63.055899999999994,083E58B8
5473,27.65564,-63.055899999999994,083E58B9
5474,32.65564,-44.055899999999994,083E58BA
5475,22.65564,-60.055899999999994,083E58BB
5476,6.65564,-55.055899999999994,083E58BC
5477,22.66793,-45.0569,084058C1
5478,21.66793,-55.0569,084058C2
5479,9.66793,-63.0569,084058C3
5480,23.66793,-55.0569,084058C4
5481,26.66793,-69.0569,084058C5
5482,19.66793,-70.0569,084058C6
5483,18.74831,-62.0449,082158CB
5484,29.74831,-59.0449,082158CC
5485,23.74831,-58.0449,082158CD
5486,17.74831,-53.0449,082158CE
5487,20.74831,-60.0449,082158CF
5488,31.74831,-62.0449,082158D0
5489,30.70089,-66.0339,082158D5
5490,30.70089,-67.0339,082158D6
5491,15.700890000000001,-64.0339,082158D7
5492,34.70089,-50.0339,082158D8
5493,26.70089,-62.0339,082158D9
5494,19.64972,-45.07470000000001,085458DF
5495,17.64972,-70.0747,085458E0
5496,11.649719999999999,-64.0747,085458E1
5497,10.649719999999999,-57.07470000000001,085458E2
5498,27.64972,-73.0747,085458E3
5499,26.64972,-45.07470000000001,085458E4
5500,17.63635,-58.0788,085458E9
5501,17.63635,-64.0788,085458EA
5502,12.63635,-49.0788,085458EB
5503,18.63635,-45.0788,085458EC
5504,29.63635,-66.0788,085458ED
5505,6.63635,-60.0788,085458EE
5506,16.69362,-56.0898,071E58F3
5507,19.69362,-68.0898,071E58F4
5508,6.69362,-46.0898,071E58F5
5509,16.69362,-44.0898,071E58F6
5510,18.69362,-58.0898,071E58F7
5511,32.69362,-59.0898,071E58F8
5512,7.72886,-52.04559999999999,082158FD
5513,30.72886,-70.0456,082158FE
5514,20.72886,-47.04559999999999,082158FF
5515,29.72886,-66.0456,08215900
5516,17.72886,-71.0456,08215902
5517,8.683250000000001,-71.057,08415907
5518,6.68325,-64.057,08415908
5519,7.68325,-47.057,08415909
5520,17.68325,-52.057,0841590A
5521,10.683250000000001,-45.057,0841590B
5522,10.683250000000001,-59.057,0841590C
5523,8.73803,-53.028800000000004,08215911
5524,19.738030000000002,-66.0288,08215912
5525,5.73803,-65.0288,08215913
5526,8.73803,-55.028800000000004,08215914
5527,34.73803,-67.0288,08215915
5528,24.738030000000002,-56.028800000000004,08215916
5529,24.72366,-51.09,071F591B
5530,25.72366,-57.09,071F591C
5531,8.723659999999999,-51.09,071F591D
5532,23.72366,-61.09,071F591E
5533,26.72366,-55.09,071F591F
5534,5.72366,-65.09,071F5920
5535,21.69867,-60.081599999999995,07205925
5536,14.69867,-45.081599999999995,07205926
5537,27.69867,-73.0816,07205927
5538,21.69867,-66.0816,07205928
5539,24.69867,-66.0816,07205929
5540,23.69867,-61.081599999999995,0720592A
5541,11.73931,-44.0463,08215939
5542,12.73931,-58.0463,0821593A
5543,22.73931,-62.0463,0821593B
5544,11.73931,-66.0463,0821593C
5545,16.73931,-69.0463,0821593D
5546,24.73931,-51.0463,0821593E
5547,17.74728,-58.1027,071F5943
5548,26.74728,-53.1027,071F5944
5549,22.74728,-62.1027,071F5945
5550,9.74728,-58.1027,071F5946
5551,28.74728,-58.1027,071F5947
5552,17.74728,-73.1027,071F5948
5553,33.664609999999996,-52.058800000000005,0840594D
5554,17.66461,-69.0588,0840594E
5555,15.66461,-46.058800000000005,0840594F
5556,31.66461,-62.058800000000005,08405950
5557,11.66461,-61.058800000000005,08405951
5558,24.66461,-71.0588,08405952
5559,34.6335,-63.069,083E5957
5560,32.6335,-56.069,083E5958
5561,16.633499999999998,-60.069,083E5959
5562,31.633499999999998,-73.069,083E595A
5563,5.6335,-70.069,083E595B
5564,10.6335,-65.069,083E595C
5565,24.68571,-63.0813,08545961
5566,16.68571,-58.0813,08545962
5567,21.68571,-47.0813,08545963
5568,15.68571,-61.0813,08545964
5569,14.68571,-62.0813,08545965
5570,14.68571,-72.0813,08545966
5571,20.68919,-62.0613,0854596B
5572,27.68919,-73.0613,0854596C
5573,26.68919,-56.0613,0854596D
5574,19.68919,-70.0613,0854596E
5575,27.68919,-50.0613,0854596F
5576,15.68919,-56.0613,08545970
5583,23.7113,-53.104200000000006,071E597F
5584,14.7113,-73.1042,071E5980
5585,12.7113,-56.104200000000006,071E5981
5586,11.7113,-54.104200000000006,071E5982
5587,17.7113,-45.104200000000006,071E5983
5588,30.7113,-66.1042,071E5984
5589,25.712609999999998,-60.138099999999994,07445989
5590,9.71261,-67.1381,0744598A
5591,12.71261,-53.138099999999994,0744598B
5592,11.71261,-57.138099999999994,0744598C
5593,6.71261,-45.138099999999994,0744598D
5594,28.712609999999998,-59.138099999999994,0744598E
5595,8.74314,-49.126599999999996,071F5993
5596,14.74314,-52.126599999999996,071F5994
5597,14.74314,-63.126599999999996,071F5995
5598,29.74314,-49.126599999999996,071F5996
5599,34.74314,-61.126599999999996,071F5997
5600,10.74314,-65.1266,071F5998
5601,12.66177,-52.0459,0840599E
5602,16.67732,-59.095299999999995,071E59A7
5603,9.67732,-63.095299999999995,071E59A8
5604,23.67732,-69.0953,071E59A9
5605,31.67732,-53.095299999999995,071E59AA
5606,23.67732,-45.095299999999995,071E59AB
5607,22.67732,-67.0953,071E59AC
5613,28.63628,-49.0549,083E59BB
5614,29.70557,-69.0436,082159C5
5615,24.70557,-73.0436,082159C6
5616,19.70557,-56.0436,082159C7
5617,23.70557,-51.0436,082159CA
5618,33.67459,-66.0708,085459D9
5619,16.674590000000002,-71.0708,085459DA
5620,10.67459,-73.0708,085459DB
5621,19.751559999999998,-62.115300000000005,071F59F7
5622,24.751559999999998,-44.115300000000005,071F59F8
5623,28.751559999999998,-47.115300000000005,071F59F9
5624,29.64581,-49.0599,083E5A1F
5625,29.64581,-73.0599,083E5A20
5626,22.64581,-60.0599,083E5A21
5630,23.68315,-68.0451,08415A5B
5631,26.68315,-56.045100000000005,08415A5C
5632,27.68315,-66.0451,08415A5D
5633,11.683150000000001,-50.045100000000005,08415A5E
5634,31.68315,-46.045100000000005,08415A5F
5635,6.68315,-46.045100000000005,08415A60
5636,22.69306,-59.08669999999999,07205B73
5637,28.69306,-60.08669999999999,07205B74
5638,17.69306,-59.08669999999999,07205B75
5639,17.69306,-46.08669999999999,07205B76
5640,28.69306,-52.08669999999999,07205B77
5641,27.69306,-46.08669999999999,07205B78
5642,17.67542,-57.043099999999995,08415B87
5643,11.675419999999999,-52.043099999999995,08415B88
5644,14.675419999999999,-72.0431,08415B89
12679,5.681830000000001,-60.119699999999995,138D09E
12680,12.681830000000001,-49.119699999999995,138D09D
12681,29.68183,-46.119699999999995,138D09C
12682,16.663980000000002,-53.1241,138D01B1
12683,31.663980000000002,-47.1241,138D01B0
12684,5.6639800000000005,-62.1241,138D01B2
12685,7.70854,-58.138999999999996,138D01C4
12686,11.70854,-46.138999999999996,138D01C3
12687,5.70854,-66.139,138D01C2
12688,25.64695,-61.14490000000001,138D01DD
12689,25.64695,-46.14490000000001,138D01DF
12690,11.64695,-59.14490000000001,138D01DE
12691,26.63203,-55.119200000000006,138A0A5
12692,14.63203,-61.119200000000006,138A0A7
12693,14.63203,-54.119200000000006,138A0A6
12694,7.6597,-71.104,13890191
12695,31.6597,-61.104,13890190
12696,5.6597,-72.104,1389018F
12697,6.69517,-69.1147,138D0CF
12698,29.69517,-65.1147,138D0D0
12699,22.69517,-45.1147,138D0D1
12700,12.67996,-63.1435,138D0AD
12701,34.67996,-72.1435,138D0AC
12702,13.67996,-71.1435,138D0AB
12703,28.59771,-46.16160000000001,138C0A0
12704,34.59771,-61.16160000000001,138C0A1
12705,17.59771,-57.16160000000001,138C09F
12706,22.657989999999998,-55.110600000000005,1389019B
12707,8.65799,-61.110600000000005,1389019D
12708,23.657989999999998,-49.110600000000005,1389019C
12709,28.62369,-72.1542,138D0103
12710,31.62369,-46.1542,138D0104
12711,13.62369,-46.1542,138D0102
12712,19.675069999999998,-58.1015,13890187
12713,14.67507,-44.1015,13890186
12714,34.67507,-58.1015,13890188
12715,19.64427,-72.1139,138A01A3
12716,14.644269999999999,-50.1139,138A01A2
12717,30.64427,-73.1139,138A01A1
12718,31.61132,-62.1768,138D0B0
12719,34.61132,-45.1768,138D0AF
12720,14.61132,-53.1768,138D0AE
12721,17.641939999999998,-60.12220000000001,138A01D5
12722,24.641939999999998,-70.1222,138A01D6
12723,31.641939999999998,-45.12220000000001,138A01D4
12724,34.67393,-55.1112,13890195
12725,19.67393,-61.1112,13890196
12726,8.67393,-57.1112,13890197
12727,10.61917,-47.189800000000005,138D0E6
12728,13.61917,-60.189800000000005,138D0E5
12729,5.6191699999999996,-44.189800000000005,138D0E4
12730,30.6575,-56.1075,13890194
12731,21.6575,-72.1075,13890192
12732,13.657499999999999,-50.1075,13890193
12733,28.594920000000002,-57.1404,138C012B
12734,18.594920000000002,-59.1404,138C012A
12735,34.59492,-46.1404,138C0129
12736,20.64363,-58.159800000000004,138D01E6
12737,24.64363,-53.159800000000004,138D01E8
12738,32.64363,-47.159800000000004,138D01E7
12739,19.62511,-63.1284,138C0135
12740,11.62511,-67.1284,138C0137
12741,24.62511,-55.1284,138C0136
12742,17.60452,-66.145,1399012C
12743,19.60452,-66.145,1399012D
12744,6.60452,-52.144999999999996,1399012E
12745,27.67494,-60.1212,138D01AF
12746,19.67494,-59.1212,138D01AE
12747,32.67494,-64.1212,138D01AD
12748,11.6511,-47.120599999999996,138A01B4
12749,31.6511,-54.120599999999996,138A01B3
12750,11.6511,-68.1206,138A01B5
12751,30.66792,-50.1388,138D01BE
12752,27.66792,-46.1388,138D01BD
12753,33.66792,-57.1388,138D01BC
12754,13.68714,-54.126099999999994,138D069
12755,14.68714,-45.126099999999994,138D06A
12756,12.68714,-57.126099999999994,138D06B
12757,33.61447,-62.1473,138C087
12758,34.61447,-71.1473,138C088
12759,14.61447,-51.1473,138C089
12760,21.59585,-73.1463,13990189
